analysis_text_policy_note,analysis_text_policy_passed,analysis_text_source,article_url,code_a1,code_a2,code_a3,code_a4,code_a5,code_confidence,code_label,code_note,code_reasons,code_supporting_urls,code_vote_summary,data_a1,data_a2,data_a3,data_a4,data_a5,data_confidence,data_label,data_named_public_benchmark,data_note,data_public_benchmark_name,data_public_benchmark_note,data_public_external_dataset,data_public_external_dataset_note,data_public_external_dataset_type,data_reasons,data_supporting_urls,data_vote_summary,doi,evidence_pointer,judge_vote_summary,main_urls,note,paper_id,phm_relevant,relevance_confidence,relevance_intro_excerpt,relevance_label,relevance_note,relevance_reasons,relevance_review_required,repro_audit_eligible,repro_score,retrieval_status,review_required,source,text_provider,title,track,year
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3144,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,1,0,0,0,0.68,A2,False,"To the best of our knowledge, this is the only currently available public data set for internal faults on hydraulic rock drills.",,,False,,,"[""ambiguous_public_claim""]",[],openai/gpt-4o-mini:A2@0.68; anthropic/claude-3.5-haiku:A2@0.63; google/gemini-1.5-flash:A2@0.58,10.36001/phmconf.2022.v14i1.3144,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3144,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A2@0.68; anthropic/claude-3.5-haiku:A2@0.63; google/gemini-1.5-flash:A2@0.58,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3144/phmc_22_3144""]","To the best of our knowledge, this is the only currently available public data set for internal faults on hydraulic rock drills.",phm-2022-3144,,,,,,[],False,True,3,full_text,False,phm,pypdf,"A Dataset for Fault Classification in Rock Drills, a Fast Oscillating Hydraulic System",Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3168,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2022.v14i1.3168,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3168,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3168/phmc_22_3168""]",,phm-2022-3168,,,,,,[],False,True,0,full_text,False,phm,pypdf,Voltage-Based Physical Layer Fault Diagnosis for Controller Area Network,Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3235,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2022.v14i1.3235,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3235,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3235/phmc_22_3235""]",,phm-2022-3235,,,,,,[],False,True,0,full_text,False,phm,pypdf,Physics Informed Deep Learning for Tracker Fault Detection in Photovoltaic Power Plants,Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3196,0,0,0,0,1,0.75,A5,,"[""standard_tool_link""]","[""https://spacy.io/"", ""https://radimrehurek.com/"", ""https://scikit-learn.org/stable/""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""standard_tool_link""]","[""https://spacy.io/"", ""https://radimrehurek.com/"", ""https://scikit-learn.org/stable/""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2022.v14i1.3196,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3196,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3196/phmc_22_3196""]",,phm-2022-3196,,,,,,[],False,True,0,full_text,False,phm,pypdf,Evaluating Vector Representations of Short Text Data for Automating Recommendations of Maintenance Cases,Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3272,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2022.v14i1.3272,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3272,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3272/phmc_22_3272""]",,phm-2022-3272,,,,,,[],False,True,0,full_text,False,phm,pypdf,Unsupervised Anomaly Detection Using Batteries in Electric Aerial Vehicle Propulsion Test-Bed,Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3161,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2022.v14i1.3161,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3161,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3161/phmc_22_3161""]",,phm-2022-3161,,,,,,[],False,True,0,full_text,False,phm,pypdf,Improving the Performance of Bearing Fault Detection on a Turbo Shaft Engine,Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3230,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,True,,CALCE,"EXPERIMENTAL RESULT In order to evaluate the performance associated with the proposed SOH prediction, we used the, publicly available, CALCE dataset provided by Maryland University as well as the dataset we collected based on a battery testing equipment using actual batteries.",True,"EXPERIMENTAL RESULT In order to evaluate the performance associated with the proposed SOH prediction, we used the, publicly available, CALCE dataset provided by Maryland University as well as the dataset we collected based on a battery testing equipment using actual batteries.",named_benchmark,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2022.v14i1.3230,data/processed/phm_society_conf/2022/audit/papers.jsonl#phm-2022-3230,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3230/phmc_22_3230""]",,phm-2022-3230,,,,,,[],False,True,0,full_text,False,phm,pypdf,Online Battery SOH Prediction under Intra-Cycle Variation of Discharge Current and Non-Standard Charging and Discharging Practices,Technical Research Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3502,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3502,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3502,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3502/phmc_23_3502""]",,phm-2023-3502,,,,,,[],False,True,0,full_text,False,phm,pypdf,Vibration Signal Decomposition using Dilated CNN,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3506,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3506,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3506,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3506/phmc_23_3506""]",,phm-2023-3506,,,,,,[],False,True,0,full_text,False,phm,pypdf,A Grey-box Approach for the Prognostic and Health Management of Lithium-Ion Batteries,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3498,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3498,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3498,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3498/phmc_23_3498""]",,phm-2023-3498,,,,,,[],False,True,0,full_text,False,phm,pypdf,A NanoDet Model with Adaptively Weighted Loss for Real-time Railroad Inspection,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3461,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3461,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3461,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3461/phmc_23_3461""]",,phm-2023-3461,,,,,,[],False,True,0,full_text,False,phm,pypdf,A Hybrid Model-Based and Data-Driven Framework for Automated Spacecraft Fault Detection,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3450,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3450,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3450,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3450/phmc_23_3450""]",,phm-2023-3450,,,,,,[],False,True,0,full_text,False,phm,pypdf,A State Machine-Based Approach for Estimating the Capacity Loss of Lithium-Ion Batteries,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3479,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3479,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3479,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3479/phmc_23_3479""]",,phm-2023-3479,,,,,,[],False,True,0,full_text,False,phm,pypdf,A Case Study Comparing ROC and PRC Curves for Imbalanced Data,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3459,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3459,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3459,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3459/phmc_23_3459"", ""https://papers.phmsociety.org/index.php/phmconf/article/download/3459/2347""]",,phm-2023-3459,,,,,,[],False,True,0,full_text,False,phm,pypdf,A Sequential Hybrid Method for Full Lifetime Remaining Useful Life Prediction of Bearings in Rotating Machinery,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3495,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3495,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3495,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3495/phmc_23_3495""]",,phm-2023-3495,,,,,,[],False,True,0,full_text,False,phm,pypdf,Adaptive Prognostics: A reliable RUL approach,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3496,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3496,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3496,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3496/phmc_23_3496""]",,phm-2023-3496,,,,,,[],False,True,0,full_text,False,phm,pypdf,An Energy Consumption Auditing Anomaly Detection System of Robotic Manipulators based on a Generative Adversarial Network,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3511,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3511,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3511,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3511/phmc_23_3511""]",,phm-2023-3511,,,,,,[],False,True,0,full_text,False,phm,pypdf,Battery State-of-Health Aware Path Planning for a Mars Rover,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3571,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3571,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3571,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3571/phmc_23_3571""]",,phm-2023-3571,,,,,,[],False,True,0,full_text,False,phm,pypdf,Context-aware machine learning for estimating the remaining useful life of bearings under varying speed operating conditions,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3494,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,1,0,0.95,A4,False,This wind turbine dataset is unfortunately not publicly available.,,,True,"To alleviate the non-stationary and nonlinear properties of the raw measurements, due to variations in the experimental conditions of the public datasets being used, the local mean decomposition method was used to decompose the measurements.",public_dataset_claim,"[""explicitly_unavailable""]",[],openai/gpt-4o-mini:A4@0.95; anthropic/claude-3.5-haiku:A4@0.90; google/gemini-1.5-flash:A4@0.85,10.36001/phmconf.2023.v15i1.3494,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3494,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A4@0.95; anthropic/claude-3.5-haiku:A4@0.90; google/gemini-1.5-flash:A4@0.85,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3494/phmc_23_3494""]",This wind turbine dataset is unfortunately not publicly available.,phm-2023-3494,,,,,,[],False,True,1,full_text,False,phm,pypdf,Co-design Model for Neuromorphic Technology Development in Rolling Element Bearing Condition Monitoring,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3483,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,False,,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3483,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3483,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3483/phmc_23_3483""]",,phm-2023-3483,,,,,,[],False,True,0,full_text,False,phm,pypdf,DAGGER: Data AuGmentation GEneRative Framework for Time-Series Data in Data-Driven Smart Manufacturing Systems,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3565,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,True,,CWRU,The CWRU dataset contains vibration signals collected from a drive-end bearing of an electrical motor operating under different loads.,True,The CWRU dataset contains vibration signals collected from a drive-end bearing of an electrical motor operating under different loads.,named_benchmark,"[""standard_benchmark_link""]",[],openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3565,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3565,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3565/phmc_23_3565""]",,phm-2023-3565,,,,,,[],False,True,0,full_text,False,phm,pypdf,Data Augmentation of Sensor Time Series using Time-varying Autoregressive Processes,Technical Research Papers,2023
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/phmconf/article/view/3437,0,0,0,0,1,0.75,A5,,"[""not_mentioned""]","[""http://ti.arc.nasa.gov/project/prognostic-data-repository""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,0,0,0,0,1,0.75,A5,False,,,,True,"Different datasets have been used in order to explore the various methods, including public datasets, data from laboratory tests and operational data from ships in actual operation.",public_dataset_claim,"[""not_mentioned""]","[""http://ti.arc.nasa.gov/project/prognostic-data-repository"", ""https://www.dnv.com/services/battery-ai-35181"", ""https://store.veracity.com/battery-ai""]",openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,10.36001/phmconf.2023.v15i1.3437,data/processed/phm_society_conf/2023/audit/papers.jsonl#phm-2023-3437,openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65 | openai/gpt-4o-mini:A5@0.75; anthropic/claude-3.5-haiku:A5@0.70; google/gemini-1.5-flash:A5@0.65,"[""https://papers.phmsociety.org/index.php/phmconf/article/download/3437/phmc_23_3437""]",,phm-2023-3437,,,,,,[],False,True,0,full_text,False,phm,pypdf,Data-Driven Approaches to Diagnostics and State of Health Monitoring of Maritime Battery Systems,Technical Research Papers,2023
